label,original_price,reduced_price,product_link,product_details,technical_data
Ettore Ladenschrank mit 5 Laden,,"1.707,50 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/ettore-ladenschrank-mit-5-laden/ge-p-12033.html,"Produktdetails In den breiten Laden dieses Ettore Ladenschrankes haben auch größere, flache Dinge Platz, die wegen ihres Formats in kleinen Laden schwer zu verstauen sind, etwa Schachteln, Fotoalben, Zeichenmappen, gepresste Blumen, Tischwäsche etc. Vollholz, von Hand geölt, tischlermäßig gefertigt (keine Metallteile).","{'Maße': {'Breite in cm': '100.2', 'Tiefe in cm': '40.4', 'Höhe in cm': '103.7', 'Fußhöhe in cm': '98.7', 'Lichte Höhe in cm': '15.0', 'Schubladenbreite innen in cm': '89.0', 'Schubladentiefe innen in cm': '33.1', 'Schubladenhöhe innen in cm': '9.8'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Designer': 'Stefan Radner'}, 'Spezifikation': {'Holzmechanik': 'fixverleimte Dübelverbindung', 'N/A': 'fixverleimte Dübelverbindung', 'Holztyp': 'Vollholz'}}"
Ettore Glasvitrine,,"1.915,00 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/ettore-glasvitrine/ge-p-12041.html,"Produktdetails Die Glastüren sind auf soliden Holzzapfen gut schwenkbar und werden mit Drehgriffen aus Holz verschlossen. Eine geräumige Schublade und drei Fachbretter aus Vollholz (zwei verstellbar, eines fix) sorgen für reichlich Platz. Vollholz, von Hand geölt, tischlermäßig gefertigt (keine Metallteile).","{'Maße': {'Breite in cm': '80.2', 'Tiefe in cm': '42.4', 'Höhe in cm': '180.9', 'Fußhöhe in cm': '178.9', 'Lichte Höhe in cm': '15.0', 'Schubladenbreite innen in cm': '69.0', 'Schubladentiefe innen in cm': '33.1', 'Schubladenhöhe innen in cm': '13.8'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Designer': 'Stefan Radner'}, 'Spezifikation': {'Holzmechanik': 'fixverleimte Dübelverbindung', 'N/A': 'Dübel-Steckverbindung', 'Holztyp': 'Vollholz'}}"
Ettore Bücherschrank hoch,,"1.915,00 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/ettore-buecherschrank-hoch-/ge-p-12039.html,"Produktdetails Dieser Ettore – mit stattlichen 196,9 cm Höhe und 5 geräumigen, stabilen Fachböden aus Massivholz – zieht sämtliche Register eines klassischen Bücherschranks der alten Schule. Der 2. Fachboden von unten ist fix verleimt (erkennbar durch die Holzleiste an den Seitenwänden), die restlichen vier sind verstellbar. Vollholz, von Hand geölt, tischlermäßig gefertigt (keine Metallteile).","{'Maße': {'Breite in cm': '100.2', 'Tiefe in cm': '32.3', 'Höhe in cm': '196.9', 'Fußhöhe in cm': '194.9', 'Lichte Höhe in cm': '15.0'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Designer': 'Stefan Radner'}, 'Spezifikation': {'Holzmechanik': 'fixverleimte Dübelverbindung', 'N/A': 'Dübel-Steckverbindung', 'Holztyp': 'Vollholz'}}"
Board Vela mit Lade,,"153,33 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/board-vela-mit-lade/ge-p-86630.html,"Produktdetails Ein ebenso elegantes wie funktionelles Wandregal für alle Wohnräume bis hin zur Garderobe, zum Ablegen und Abstellen, als Bücherregal. Das gewisse Etwas und stilprägende Element von Vela ist der aufwendig aus Holz gefräste Montagebügel in Form eines Viertelkreises – schnittig wie ein vom Wind geblähtes Segel (ital.: Vela). Je nach gewählter Montageweise stützen die Bügel die Fachbretter und Ladenteile von unten bzw. halten sie diese von oben. Nach unten montiert, können die Bügel auch als Halterung für Kleiderbügel dienen, nach oben montiert etwa als Buchstützen. Nutzen Sie unseren den Webchat oder rufen Sie uns direkt an. Unsere MitarbeiterInnen im Kundenservice helfen Ihnen selbstverständlich gerne bei der Zusammenstellung Ihres individuellen Vela Boards.","{'Maße': {'Breite in cm': '54.0', 'Tiefe in cm': '19.5', 'Höhe in cm': '8.0'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'N/A'}, 'Spezifikation': {'Holzmechanik': 'Schlitz- und Zapfenverbindung', 'N/A': 'fixverleimte Dübelverbindung', 'Holztyp': 'Massivholz'}}"
"Board Vela Fachbrett B 540 x T 195 x H 16 mm, Breite 54, Buche",,"58,25 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/board-vela-fachbrett/ge-p-86627.html,"Produktdetails Ein ebenso elegantes wie funktionelles Wandregal für alle Wohnräume  bis hin zur Garderobe, zum Ablegen und Abstellen, als Bücherregal. Das  gewisse Etwas und stilprägende Element von Vela ist der aufwendig aus  Holz gefräste Montagebügel in Form eines Viertelkreises – schnittig wie  ein vom Wind geblähtes Segel (ital.: Vela). Je  nach gewählter Montageweise stützen die Bügel die Fachbretter und  Ladenteile von unten bzw. halten sie diese von oben. Nach unten  montiert, können die Bügel auch als Halterung für Kleiderbügel dienen,  nach oben montiert etwa als Buchstützen. Nutzen  Sie unseren den Webchat oder rufen Sie uns direkt an. Unsere  MitarbeiterInnen im Kundenservice helfen Ihnen selbstverständlich gerne  bei der Zusammenstellung Ihres individuellen Vela Boards.","{'Maße': {'Breite in cm': '54.0', 'Tiefe in cm': '19.5', 'Höhe in cm': '1.6'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'N/A'}, 'Spezifikation': {'Holzmechanik': 'Schlitz- und Zapfenverbindung', 'N/A': 'Dübel-Steckverbindung', 'Holztyp': 'Massivholz'}}"
"Board Vela Fachbrett B 790 x T 195 x H 16 mm, Breite 79, Buche",,"64,08 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/board-vela-fachbrett/ge-p-86628.html,"Produktdetails Ein ebenso elegantes wie funktionelles Wandregal für alle Wohnräume  bis hin zur Garderobe, zum Ablegen und Abstellen, als Bücherregal. Das  gewisse Etwas und stilprägende Element von Vela ist der aufwendig aus  Holz gefräste Montagebügel in Form eines Viertelkreises – schnittig wie  ein vom Wind geblähtes Segel (ital.: Vela). Je  nach gewählter Montageweise stützen die Bügel die Fachbretter und  Ladenteile von unten bzw. halten sie diese von oben. Nach unten  montiert, können die Bügel auch als Halterung für Kleiderbügel dienen,  nach oben montiert etwa als Buchstützen. Nutzen  Sie unseren den Webchat oder rufen Sie uns direkt an. Unsere  MitarbeiterInnen im Kundenservice helfen Ihnen selbstverständlich gerne  bei der Zusammenstellung Ihres individuellen Vela Boards.","{'Maße': {'Breite in cm': '79.0', 'Tiefe in cm': '19.5', 'Höhe in cm': '1.6'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'N/A'}, 'Spezifikation': {'Holzmechanik': 'Schlitz- und Zapfenverbindung', 'N/A': 'Dübel-Steckverbindung', 'Holztyp': 'Massivholz'}}"
"Board Vela Fachbrett B 1040 x T 195 x H 16 mm, Breite 104, Buche",,"72,42 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/board-vela-fachbrett/ge-p-86629.html,"Produktdetails Ein ebenso elegantes wie funktionelles Wandregal für alle Wohnräume  bis hin zur Garderobe, zum Ablegen und Abstellen, als Bücherregal. Das  gewisse Etwas und stilprägende Element von Vela ist der aufwendig aus  Holz gefräste Montagebügel in Form eines Viertelkreises – schnittig wie  ein vom Wind geblähtes Segel (ital.: Vela). Je  nach gewählter Montageweise stützen die Bügel die Fachbretter und  Ladenteile von unten bzw. halten sie diese von oben. Nach unten  montiert, können die Bügel auch als Halterung für Kleiderbügel dienen,  nach oben montiert etwa als Buchstützen. Nutzen  Sie unseren den Webchat oder rufen Sie uns direkt an. Unsere  MitarbeiterInnen im Kundenservice helfen Ihnen selbstverständlich gerne  bei der Zusammenstellung Ihres individuellen Vela Boards.","{'Maße': {'Breite in cm': '104.0', 'Tiefe in cm': '19.5', 'Höhe in cm': '1.6'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'N/A'}, 'Spezifikation': {'Holzmechanik': 'Schlitz- und Zapfenverbindung', 'N/A': 'Dübel-Steckverbindung', 'Holztyp': 'Massivholz'}}"
"Board Vela, 2 niedrige Bügel, Set links und rechts, Buche",,"83,25 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/board-vela-buegel/ge-p-86625.html,"Produktdetails Ein ebenso elegantes wie funktionelles Wandregal für alle Wohnräume   bis hin zur Garderobe, zum Ablegen und Abstellen, als Bücherregal. Das   gewisse Etwas und stilprägende Element von Vela ist der aufwendig aus   Holz gefräste Montagebügel in Form eines Viertelkreises – schnittig wie   ein vom Wind geblähtes Segel (ital.: Vela). Je   nach gewählter Montageweise stützen die Bügel die Fachbretter und   Ladenteile von unten bzw. halten sie diese von oben. Nach unten   montiert, können die Bügel auch als Halterung für Kleiderbügel dienen,   nach oben montiert etwa als Buchstützen. Nutzen   Sie unseren den Webchat oder rufen Sie uns direkt an. Unsere   MitarbeiterInnen im Kundenservice helfen Ihnen selbstverständlich gerne   bei der Zusammenstellung Ihres individuellen Vela Boards. Lieferung inkl. Montagematerial","{'Maße': {'Breite in cm': '5.0', 'Tiefe in cm': '19.5', 'Höhe in cm': '19.5'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'N/A'}, 'Spezifikation': {'Holzmechanik': 'Schlitz- und Zapfenverbindung', 'N/A': 'Dübel-Steckverbindung', 'Holztyp': 'Massivholz', 'Boardbügelart': 'Set links und rechts'}}"
"Board Vela 2 hohe Bügel, Set links und rechts, hoch, Buche",,"178,33 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/board-vela-buegel/ge-p-86621.html,"Produktdetails Ein ebenso elegantes wie funktionelles Wandregal für alle Wohnräume   bis hin zur Garderobe, zum Ablegen und Abstellen, als Bücherregal. Das   gewisse Etwas und stilprägende Element von Vela ist der aufwendig aus   Holz gefräste Montagebügel in Form eines Viertelkreises – schnittig wie   ein vom Wind geblähtes Segel (ital.: Vela). Je   nach gewählter Montageweise stützen die Bügel die Fachbretter und   Ladenteile von unten bzw. halten sie diese von oben. Nach unten   montiert, können die Bügel auch als Halterung für Kleiderbügel dienen,   nach oben montiert etwa als Buchstützen. Nutzen   Sie unseren den Webchat oder rufen Sie uns direkt an. Unsere   MitarbeiterInnen im Kundenservice helfen Ihnen selbstverständlich gerne   bei der Zusammenstellung Ihres individuellen Vela Boards. Lieferung inkl. Montagematerial","{'Maße': {'Breite in cm': '5.0', 'Tiefe in cm': '19.5', 'Höhe in cm': '58.5'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Designer': 'Johannes Scherr', 'Möbel-Serie': 'N/A'}, 'Spezifikation': {'Holzmechanik': 'Schlitz- und Zapfenverbindung', 'N/A': 'Dübel-Steckverbindung', 'Holztyp': 'Massivholz', 'Boardbügelart': 'Set links und rechts, hoch'}}"
Konsolentisch Abea,,"957,50 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/konsolentisch-abea/ge-p-12083.html,"Produktdetails Dieser Konsolentisch ist Teil der Abea-Kollektion. Er ergänzt die gleichnamigen Produkte Bett, Bettkästchen, Spiegel und zeigt auch deren charakteristische Merkmale: zarte, elegante, optisch leichte Anmutung, sanft verrundete Ecken und Kanten, nach unten konisch zulaufende Beine sowie schlanke Holzdimensionen. Die an den Seiten leicht eingeschrägte Deckplatte ist vom Fußgestell optisch attraktiv abgesetzt, sie scheint zu schweben. Die geräumige Schublade mit schlüssellochförmiger Grifföffnung und ein Ablagefach bieten reichlich Stauraum. Charmantes Detail: Eine am hinteren Rand der Deckplatte eingefräste Rille – Kannelure – verhindert das Hinunterfallen rollender Gegenstände, und kann daher auch als Stiftablage dienen. Mit natürlichem Pflegeöl von Hand eingelassen.","{'Maße': {'Breite in cm': '100.8', 'Tiefe in cm': '43.0', 'Höhe in cm': '75.7', 'Lichte Höhe in cm': '20.0', 'Schubladenbreite innen in cm': '83.5', 'Schubladentiefe innen in cm': '30.2', 'Schubladenhöhe innen in cm': '7.1'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Designer': 'N/A'}, 'Spezifikation': {'Holzmechanik': 'fixverleimte Dübelverbindung', 'metallfrei': 'ja', 'Holztyp': 'Massivholz'}}"
Wandregal Piet hoch,,"581,67 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/wandregal-piet-hoch/ge-p-86408.html,"Produktdetails Form & Nutzen Piet ist ein Möbel, das Bild-, Ton- und Textmedien geordnet unterbringt, aber auch chaotische Neigungen pflegt, sind doch die Fächer höchst unregelmäßig angeordnet. Das Hängeregal bietet viele Nutzungsmöglichkeiten und mit seinen zahlreichen Fächern und Abstellflächen reichlich Platz für Bücher, CDs sowie DVDs und Krimskrams. Mehrere Einzelregale können zu einer großen Regalwand kombiniert werden. Piet in der breiten Variante: zur waagrechten Montage Piet in der hohen Variante: kann senkrecht und waagrecht montiert werden","{'Maße': {'Breite in cm': '50.0', 'Tiefe in cm': '18.1', 'Höhe in cm': '187.2'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Designer': 'Stefan Radner'}, 'Spezifikation': {'Holzmechanik': 'fixverleimte Dübelverbindung', 'Holztyp': 'Massivholz'}}"
Wandregal Piet breit,,"498,33 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/wandregal-piet-breit/ge-p-86402.html,"Produktdetails Form & Nutzen Piet ist ein Möbel, das Bild-, Ton- und Textmedien geordnet unterbringt, aber auch chaotische Neigungen pflegt, sind doch die Fächer höchst unregelmäßig angeordnet. Das Hängeregal bietet viele Nutzungsmöglichkeiten und mit seinen zahlreichen Fächern und Abstellflächen reichlich Platz für Bücher, CDs sowie DVDs und Krimskrams. Mehrere Einzelregale können zu einer großen Regalwand kombiniert werden. Piet in der breiten Variante: zur waagrechten Montage Piet in der hohen Variante: kann senkrecht und waagrecht montiert werden","{'Maße': {'Breite in cm': '130.0', 'Tiefe in cm': '18.1', 'Höhe in cm': '80.0'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Designer': 'Stefan Radner'}, 'Spezifikation': {'Holzmechanik': 'fixverleimte Dübelverbindung', 'Holztyp': 'Massivholz'}}"
Sideboard Valetto ohne Bügel,,"957,50 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/sideboard-valetto-ohne-buegel/ge-p-21370.html,"Produktdetails Garderobe und Sideboard Valetto Valetto ist ein schlichtes, klares, zeitgemäßes, offenes und daher optisch leichtes, vielseitig einsetzbares Möbel zum Ordnen und Verstauen: als Sideboard in Wohn-, Schlaf- oder Kinderzimmer, oder in der Garderobe als Schuhregal, Sitzbank und Ablage. Valetto kann in zwei Größen bestellt werden und bietet auch auf kleinem Raum viel Platz zum Verstauen und Abstellen. Sorgfältig verleimter, metallfreier Korpus aus 25 mm Massivholz (Buche, Eiche); 3 kleine Fächer oben, inklusive 2 große Fächer unten, 7 cm hohe Fußleisten. Die Oberfläche wird von Hand mit natürlichem, duftendem Pflegeöl eingelassen.","{'Maße': {'Breite in cm': '152.9', 'Tiefe in cm': '36.2', 'Höhe in cm': '47.4', 'Lichte Höhe in cm': '7.0'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Designer': 'Timo Nau'}, 'Spezifikation': {'Holzmechanik': 'fixverleimte Dübelverbindung', 'N/A': 'Dübel-Steckverbindung', 'Holztyp': 'Massivholz'}}"
Garderobe Valetto mit Bügel,,"1.081,67 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/garderobe-valetto-mit-buegel/ge-p-21379.html,"Produktdetails Garderobe und Sideboard Valetto Valetto ist ein schlichtes, klares, zeitgemäßes, offenes und daher optisch leichtes, vielseitig einsetzbares Möbel zum Ordnen und Verstauen: als Sideboard in Wohn-, Schlaf- oder Kinderzimmer, oder in der Garderobe als Schuhregal, Sitzbank und Ablage. Valetto kann in zwei Größen bestellt werden und bietet auch auf kleinem Raum viel Platz zum Verstauen und Abstellen. Sorgfältig verleimter, metallfreier Korpus aus 25 mm Massivholz (Buche, Eiche); 3 kleine Fächer oben, inklusive 2 große Fächer unten, 7 cm hohe Fußleisten. Die Oberfläche wird von Hand mit natürlichem, duftendem Pflegeöl eingelassen.","{'Maße': {'Breite in cm': '152.9', 'Tiefe in cm': '45.9', 'Höhe in cm': '174.5', 'Lichte Höhe in cm': '7.0'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Designer': 'Timo Nau'}, 'Spezifikation': {'Holzmechanik': 'fixverleimte Dübelverbindung', 'N/A': 'Dübel-Steckverbindung', 'Holztyp': 'Massivholz'}}"
Aufbewahrungsbox Vaso,,"45,75 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/aufbewahrungsbox-vaso/ge-p-26761.html,"Produktdetails Praktisch, nützlich und schön zugleich Ob im Kleiderschrank, auf dem Schreibtisch, in Regalen, im Wohn-, Kinder-, Badezimmer oder in der Küche: Vaso leistet überall dort gute Dienste, wo ästhetischer Stauraum für kleine Dinge gebraucht wird. Die Boxen sind praktisch, vielseitig und flexibel einsetzbar, dank der sorgfältigen Verarbeitung und der schönen Holzmaserung aber auch elegant und „herzeigbar“. Optisch attraktive Fingerzinken, gerundete Kanten und Griffmulden. Wir bieten Ihnen 7 verschiedene stapelbare Aufbewahrungsboxen: Standardbreite 28 cm, in 3 Tiefen und 3 Höhen – sowie eine Schubladenbox, bestehend aus Corpus und 3 unterschiedlich hohen Laden. Vaso wird aus Buchen- bzw. Eichenholz gefertigt und mit natürlichem Pflegeöl eingelassen. Filzgleiter an der Unterseite bewahren die Abstellfläche vor Kratzern und erleichtern das Stapeln der Boxen.","{'Maße': {'Boxgröße': 'B 28 x T 28 x H 6,4 cm'}, 'N/A': {}, 'Design': {'Holzart': 'N/A', 'Holzmechanik': 'fixverleimte Fingerzinken', 'Holztyp': 'Massivholz', 'Designer': 'Timo Nau'}}"
Schubladenbox Vaso,,"399,17 €",https://www.grueneerde.com/de/produkte/moebel/wohnzimmer/sideboards-wohnzimmer/schubladenbox-vaso/ge-p-26774.html,"Produktdetails Praktisch, nützlich und schön zugleich Ob im Kleiderschrank, auf dem Schreibtisch, in Regalen, im Wohn-, Kinder-, Badezimmer oder in der Küche: Vaso leistet überall dort gute Dienste, wo ästhetischer Stauraum für kleine Dinge gebraucht wird. Die Boxen sind praktisch, vielseitig und flexibel einsetzbar, dank der sorgfältigen Verarbeitung und der schönen Holzmaserung aber auch elegant und „herzeigbar“. Optisch attraktive Fingerzinken, gerundete Kanten und Griffmulden. Wir bieten Ihnen 7 verschiedene stapelbare Aufbewahrungsboxen – Standardbreite 28 cm, in 3 Tiefen und 3 Höhen – sowie eine Schubladenbox, bestehend aus Corpus und 3 unterschiedlich hohen Laden. Vaso wird aus Buchen- bzw. Eichenholz gefertigt und mit natürlichem Pflegeöl eingelassen. Filzgleiter an der Unterseite bewahren die Abstellfläche vor Kratzern und erleichtern das Stapeln der Boxen.","{'Design': {'Holzart': 'N/A', 'Holzmechanik': 'fixverleimte Fingerzinken', 'N/A': 'fixverleimte Dübelverbindung', 'Holztyp': 'Massivholz', 'Designer': 'Timo Nau'}, 'N/A': {}}"
